x,y,class
-0.45523128733741786,-0.7340754035744524,2.0
0.7200568676440747,0.7596043944652442,1.0
0.048887154119562126,0.2954986312728793,1.0
0.4539509247975215,-0.290873134919753,0.0
0.3766301394112509,-0.2695518122284893,0.0
0.4066308907894475,0.2166187773747481,1.0
-0.17909331223873515,0.0773804995718524,0.0
0.22788013690866016,-0.24696516407073055,0.0
-0.29564188288226534,-0.9105081346833459,2.0
0.829626986441512,0.5328455510974668,1.0
-0.365885909937818,-0.9415011395021154,2.0
-0.5784777996299273,-1.4092286109599854,2.0
0.5572687377784559,0.6217687668950902,1.0
-0.17224513701094052,0.38201299061980676,0.0
0.17288723977190115,-0.1484330040812884,0.0
0.7933157431148355,0.6705103878922464,1.0
0.15726559242179525,-0.09328381934718862,0.0
0.1488218833124561,0.5901868923611829,1.0
-0.4296439778637283,-0.7241528932928827,2.0
0.08046832823550981,-0.13696201818806264,0.0
0.5914831212441982,0.30707759725325434,1.0
-0.6611253015078735,-1.0236623848643265,2.0
-0.0870307103443275,0.3698527456958684,0.0
-0.38719829298523817,-1.0569104595985055,2.0
-0.34125403812500255,0.39015507904635793,0.0
0.18988416138515218,0.01751024827703818,0.0
0.6332766164063829,0.40785604252228935,1.0
0.3624324777942635,0.25718451938117587,1.0
-0.5741408006440907,-0.9891231591112584,2.0
-0.23123648636438254,0.15623962034199868,0.0
-0.013648321064926248,0.34266854432987337,0.0
0.2641684138724624,0.7602856143329522,1.0
0.21993191917742264,0.13105274614451956,0.0
-0.7355257924965262,-1.0280392601869923,2.0
0.5926260658637215,0.5558191528784907,1.0
0.29765043875911995,0.37917783520611664,0.0
-0.34546103257952365,-1.132319658222913,2.0
0.04227599199709431,0.5502968830043073,1.0
0.6737926973793591,0.5553743811692256,1.0
0.36159003044312177,0.8072754108491595,1.0
0.23575591423193015,-0.03598496716247018,0.0
0.556855934161443,0.8485337561311262,1.0
-0.3227795695115903,-0.04254805604279374,0.0
0.14629230986459385,0.5710963585487538,1.0
-0.5105979631668157,0.13072371908807212,0.0
0.373511792085314,0.18120893165507707,0.0
-0.6577338509018733,-0.5810723250575818,2.0
-0.11946321379307255,-0.0475843459472014,0.0
-0.6182805335616222,-0.5751161630979265,2.0
-0.3165876794670164,0.12207587582144104,0.0
0.09671867444004795,0.3921090733250997,1.0
-0.7719561451007628,-0.8082801623115935,2.0
-0.004865224879787127,-0.14760618184113775,0.0
-0.5998033275988366,-0.7957297552312903,2.0
0.432647189856138,0.2673055898872784,0.0
-0.6717944776888685,-0.9797884312931072,2.0
0.0938631064437011,0.9128985722718639,1.0
0.06261354033018028,-0.17081914786034497,0.0
-0.5071536143720442,-0.32385092975604995,2.0
-0.1389135719462731,-0.029926908065534153,0.0
0.47281005986433583,0.7273782725205391,1.0
0.5677808250431889,0.9042087122969595,1.0
0.539860039379293,0.4898792918076668,1.0
0.6542811897353691,0.7058877657565534,1.0
0.30577908591110303,0.5629634409031647,1.0
0.09313248794609197,-0.30724873725544477,0.0
-0.7695850845258241,-0.9523146776513118,2.0
-0.4925988556179701,-0.6464195184534594,2.0
-0.06231050642547453,0.011233068445949089,0.0
-0.7435877023186301,-0.8609927275708842,2.0
0.47662895497278845,0.18889589739808277,0.0
-0.5730110433092516,-1.1582655096082368,2.0
0.23355766908109965,0.10627506204279591,1.0
-0.13486653213147523,0.006366111654870237,0.0
0.6396914298214672,0.5007541778172538,1.0
-0.6515741720850332,-0.8100168188569644,2.0
-0.4103609431153375,-0.4607636854343679,2.0
0.030989485139383263,0.07563250392043472,0.0
0.8477745354909022,0.6988788782630998,1.0
0.43817711104565826,0.45330666769126143,1.0
0.12281587406921607,0.18444133431330537,0.0
0.2890743072029972,0.6640495674649363,1.0
0.39943665987149235,0.9824907359087498,1.0
-0.33593564054771563,-0.5280102916641032,2.0
-0.8648513311875661,-0.7392792191075997,2.0
-0.18256444508883174,0.2234032576191706,0.0
0.028808714232175597,0.290854701392595,0.0
0.1894503935547496,-0.03100201861816684,0.0
0.0852517461556202,0.13538160700604912,0.0
0.1637563569011133,0.32220572838091,1.0
-0.4769704253719816,-0.8758295125759846,2.0
0.03333469907450581,0.1270062873784213,0.0
-0.1287236805665781,-0.44468063044488537,0.0
-0.003404082772288119,0.07583034711101637,0.0
-0.2585713819446897,0.05341017386983659,0.0
0.1250462902054375,-0.32041153112134957,0.0
-0.5262108023082824,-0.5733840240880557,2.0
-0.5405793681533334,-0.8219765558618628,2.0
-0.11926280769010163,-0.010513459253909258,0.0
-0.5029715406709405,-0.6357188125950378,2.0
0.10477820476684113,0.01768441740893228,0.0
0.5560883410632592,0.30137527781408385,1.0
0.6379636329069577,0.7603692459129997,1.0
-0.5773741693701293,-0.9020585479267258,2.0
0.36319782045255666,0.8319101592379745,1.0
0.42931365024856016,0.1767051622697935,1.0
-0.4426191023993307,-1.2641188551581484,2.0
-0.5896330725361416,-0.9298675855460776,2.0
-0.5263817279559934,-0.7190476375919006,2.0
0.4416325274504274,0.3477015576376753,1.0
-0.07746536348159046,-0.06046055011506712,0.0
0.028390632664155938,-0.06386568342901904,0.0
0.38458840529607696,0.2961029582868849,0.0
0.45861926476720566,0.6760357824161565,1.0
1.039244810512716,0.48521506674391696,1.0
0.1344589514024871,0.08149236724822209,0.0
-0.2848121817965063,-0.09866397667243881,0.0
0.05207918826765262,0.5802998110180575,1.0
0.19574759682114784,0.4481786398402916,0.0
0.4732596880663122,0.7155487611952526,1.0
0.03130130759307512,0.046436207240055156,0.0
-0.2294937304822205,-0.08756400894888682,0.0
0.7638273752603151,0.32351623629001625,1.0
-0.4633321601484798,-0.46581139344222855,2.0
-0.5907608082104002,-0.7193470919673507,2.0
-0.2450871037660336,0.16887259528030943,0.0
-0.2428031985839414,-1.1013996796428545,2.0
0.47636719097428604,0.3639643592006299,1.0
0.1280263052195184,-0.3233912088621669,0.0
0.03548522845075057,-0.08035618724165239,0.0
-0.601071663452882,-0.9631583083987943,2.0
-0.21540330069677877,-0.720782683008688,2.0
-0.3776145614537684,-1.0682993451166085,2.0
-0.06180259380942445,-0.33520076126599535,0.0
-0.08063538939463594,0.2444890140764855,0.0
-0.8004793138763426,-1.1555333909467413,2.0
0.002100004144164096,0.35717409878116707,0.0
0.30289785246316986,0.20563299850728262,1.0
-0.17415942983637636,-0.1157699329528831,0.0
-0.03183444759934817,0.6212639048718762,1.0
-0.6865481821588756,-1.0526136698204551,2.0
-0.28436053925715243,-1.3118369332688193,2.0
0.4739786091612592,0.5187906458771138,1.0
0.5987483554698377,0.4767792121931267,1.0
-0.594006576540175,-0.8433462941151078,2.0
-0.234624681022832,0.38872423712985854,0.0
-0.4982744202164847,-0.694599158309068,2.0
-0.4092436174728632,-1.1659480822009063,2.0
-0.29311802270369636,-0.9992425280742133,2.0
-0.5439082056662427,-1.016807324134387,2.0
-0.6374598074313327,-0.8234949092836223,2.0
0.4876747195808705,0.47853894474176506,1.0
-0.5433899139873298,-0.7109213498210406,2.0
-0.683600953963809,-0.7495006745846255,2.0
0.47789186855350546,0.70403454234316,1.0
-0.6531404388956172,-0.6888426071834255,2.0
-0.6838226889739888,-0.7614492301869568,2.0
0.7192693691331598,0.45315683973109266,1.0
0.04165499561537206,0.19532780729674257,0.0
0.679052054577986,0.7749928132785979,1.0
0.16037883611354908,0.5774560950790126,1.0
0.17136612238053825,-0.13020511866002937,0.0
0.6715847848584673,0.7282203733315147,1.0
-0.687796314535557,-0.5965958017173512,2.0
0.4464532926212067,0.2743977337059986,1.0
-0.14511947569271685,-0.2766727910790111,0.0
-0.6794801853803661,-0.5375059265718007,2.0
0.10421297529055172,-0.11515759396261323,0.0
-0.6312927349943063,-1.3669109010549405,2.0
-0.2377718515568058,-0.10136327085973751,0.0
0.1734730947531009,0.18644645513830915,1.0
0.4618693012837201,0.4210300971933099,1.0
-0.6860313005048643,-0.8357178184174658,2.0
-0.1911890000985554,-0.06919635513987729,0.0
-0.10193043635033071,-0.08761486032223728,0.0
-0.640984270501489,-0.6640050311509795,2.0
0.6629039644975733,0.511785117836326,1.0
0.23314830571944928,0.23065649884048894,1.0
0.7137018798632018,0.40932283922972246,1.0
-0.12686441873619272,-0.07254823319742763,0.0
-0.548403965974044,-0.49634776592885893,2.0
0.386137589305963,0.5539808709881523,1.0
-0.45303569481025363,-0.3735693178859113,2.0
-0.900843143099783,-0.7246246958298215,2.0
0.31824735080818933,0.4151364758044197,1.0
-0.23302996815667132,0.18016529739083742,0.0
0.6157042995457757,0.5699308913986348,1.0
-0.02064377035871157,0.08211970038767447,0.0
0.4629892657981317,0.3384703024767288,1.0
0.6494376668409264,0.26221100895925276,1.0
0.6601129606861994,0.5156520350323323,1.0
-0.46321490113193803,-0.8770979520751216,2.0
-0.5769290846285036,-0.8887672186310396,2.0
-0.16068193283476823,-0.13790995555004013,0.0
-0.1539832148890633,0.10784983825836346,0.0
0.5741650002562204,0.5284123610374472,1.0
-0.6888736981648588,-0.7523793704335376,2.0
-0.14791259927826267,0.3086029190813472,0.0
-0.4548782691057792,-0.7100575799536015,2.0
-0.24698443238224682,-0.7577005974536244,2.0
0.4121620956395704,0.5362676858435642,1.0
-0.3560032539713669,-1.020581242591074,2.0
-0.5523290891421802,-0.8364489567579886,2.0
-0.4979301370867401,-0.6559932481316695,2.0
-0.1626292564088908,-0.34525652046633537,0.0
0.025382418540723983,0.08039787268894033,0.0
-0.2540969996971467,0.19387934163160225,0.0
0.21069306008732241,0.6600595898680055,1.0
-0.49204665308270096,-1.1133989421723205,2.0
-0.6606282774683256,-0.8928675382870984,2.0
-0.6108619253142602,-0.8941275316309584,2.0
-0.6065405583959109,-0.5818500531131,2.0
-0.007856563645499122,-0.2336186995482395,0.0
-0.026576115517391127,-0.05955817588034567,0.0
0.9607833395367884,0.28799683545569055,1.0
0.2253271844213014,-0.21598630167268468,0.0
-0.20004306947791295,-0.30895421935552236,0.0
-0.09271919492921885,0.09629629475469244,0.0
0.8026656165146411,0.6106264128415169,1.0
0.6286628930125856,0.18587531827330944,1.0
-0.20212880758510393,-0.6957392503448573,2.0
-0.09110650070346864,0.003495831805011346,0.0
0.45186179013817046,-0.00845143033212854,0.0
-0.3872559611693014,0.03775571935876571,0.0
0.36828940663899923,0.3971532068120022,1.0
-0.10216102751377461,-0.23612643682448242,0.0
0.36954128001299613,0.39576213753977785,1.0
-0.5448517868503281,-0.860449946091014,2.0
0.08877264654908514,0.06673486547485337,0.0
0.6859010222959057,0.6164449182795848,1.0
0.2386946296529367,0.8316261359236377,1.0
-0.12748740511044582,-0.07945436286575953,0.0
-0.2344434608084034,-0.8202562972434799,2.0
-0.22087666788569013,0.010433015852194881,0.0
0.6725192022656903,-0.031123818594986585,1.0
